CEP;CHAVE;UF;TIPO;TITULO;PREPOSICAO;NOME;BAIRRO1;BAIRRO2;LIMINFPAR;LIMINFIMPA;LIMSUPPAR;LIMSUPIMPA;FLAGS;LADOS
1033901;01000;SP;AV;;;CASPER LIBERO;CENTRO;;134;134;134;134;6;34
1033903;01000;SP;AV;;;CASPER LIBERO;CENTRO;;383;383;383;383;6;34
1033904;01000;SP;R;;;BENEFICENCIA PORTUGUESA;CENTRO;;24;24;24;24;6;34
1033905;01000;SP;R;;;BENEFICENCIA PORTUGUESA;CENTRO;;44;44;44;44;6;34
1033906;01000;SP;R;DR;;ALFREDO ISSA;CENTRO;;48;48;48;48;6;34
1033907;01000;SP;VD;SANTA;;IFIGENIA;CENTRO;;266;266;266;266;6;34
1034000;01000;SP;R;;;ANTONIO DE GODOI;CENTRO;;0;0;99999999;0;0;15
1034001;01000;SP;R;;;ANTONIO DE GODOI;CENTRO;;0;0;0;99999999;0;240
1034010;01000;SP;LARGO;;DO;PAISSANDU;CENTRO;;0;0;99999999;99999999;0;17
1034020;01000;SP;R;CAP;;SALOMAO;CENTRO;;0;0;99999999;99999999;0;17
1034030;01000;SP;R;;;ABELARDO PINTO;CENTRO;;0;0;99999999;99999999;0;17
1034040;01000;SP;R;;DO;SEMINARIO;CENTRO;;0;0;99999999;99999999;0;17
1034900;01000;SP;LARGO;;DO;PAISSANDU;CENTRO;;51;51;51;51;6;34
1034901;01000;SP;LARGO;;DO;PAISSANDU;CENTRO;;72;72;72;72;6;34
1034902;01000;SP;R;;;ANTONIO DE GODOI;CENTRO;;88;88;88;88;6;34
1034903;01000;SP;R;;;ANTONIO DE GODOI;CENTRO;;122;122;122;122;6;34
1034904;01000;SP;R;;DO;SEMINARIO;CENTRO;;199;199;199;199;6;34
1035000;01000;SP;AV;SAO;;JOAO;CENTRO;;0;0;0;649;0;32
1035100;01000;SP;AV;SAO;;JOAO;REPUBLICA;;0;651;0;1339;0;32
1035901;01000;SP;AV;SAO;;JOAO;CENTRO;;439;439;439;439;6;34
1035902;01000;SP;AV;SAO;;JOAO;CENTRO;;1151;1151;1151;1151;6;34
1035903;01000;SP;AV;SAO;;JOAO;CENTRO;;1333;1333;1333;1333;6;34
1035904;01000;SP;AV;SAO;;JOAO;CENTRO;;473;473;473;473;6;34
1035905;01000;SP;AV;SAO;;JOAO;CENTRO;;313;313;313;313;6;34
1036000;01000;SP;AV;SAO;;JOAO;CENTRO;;0;0;648;0;0;2
1036100;01000;SP;AV;SAO;;JOAO;REPUBLICA;;650;0;1340;0;0;2
1036900;01000;SP;AV;SAO;;JOAO;CENTRO;;32;32;32;32;6;34
1036901;01000;SP;AV;SAO;;JOAO;CENTRO;;566;566;566;566;6;34
1036902;01000;SP;AV;SAO;;JOAO;CENTRO;;802;802;802;802;6;34
1036903;01000;SP;AV;SAO;;JOAO;CENTRO;;1086;1086;1086;1086;6;34
1037000;01000;SP;R;CONSELHEIRO;;CRISPINIANO;REPUBLICA;;0;0;99999999;0;0;15
1037001;01000;SP;R;CONSELHEIRO;;CRISPINIANO;REPUBLICA;;0;0;0;99999999;0;240
1037010;01000;SP;PC;;;RAMOS DE AZEVEDO;REPUBLICA;;0;0;99999999;99999999;0;17
1037900;01000;SP;R;CONSELHEIRO;;CRISPINIANO;CENTRO;;29;29;29;29;6;34
1037901;01000;SP;R;CONSELHEIRO;;CRISPINIANO;REPUBLICA;;53;53;53;53;6;34
1037902;01000;SP;R;CONSELHEIRO;;CRISPINIANO;REPUBLICA;;49;49;49;49;6;34
1037903;01000;SP;R;CONSELHEIRO;;CRISPINIANO;CENTRO;;40;40;40;40;6;34
1037904;01000;SP;R;CONSELHEIRO;;CRISPINIANO;CENTRO;;69;69;69;69;6;34
1037905;01000;SP;R;CONSELHEIRO;;CRISPINIANO;REPUBLICA;;72;72;72;72;6;34
1037906;01000;SP;R;CONSELHEIRO;;CRISPINIANO;CENTRO;;105;105;105;105;6;34
1037907;01000;SP;R;CONSELHEIRO;;CRISPINIANO;CENTRO;;139;139;139;139;6;34
1037908;01000;SP;R;CONSELHEIRO;;CRISPINIANO;CENTRO;;344;344;344;344;6;34
1037909;01000;SP;R;CONSELHEIRO;;CRISPINIANO;CENTRO;;398;398;398;398;6;34
1037910;01000;SP;PC;;;RAMOS DE AZEVEDO;CENTRO;;206;206;206;206;6;34
1037911;01000;SP;PC;;;RAMOS DE AZEVEDO;CENTRO;;209;209;209;209;6;34
1037912;01000;SP;PC;;;RAMOS DE AZEVEDO;CENTRO;;254;254;254;254;6;34
1038000;01000;SP;R;DOM;;JOSE DE BARROS;REPUBLICA;;0;0;99999999;0;0;15
1038100;01000;SP;R;DOM;;JOSE DE BARROS;REPUBLICA;;0;0;0;99999999;0;240
1038900;01000;SP;R;DOM;;JOSE DE BARROS;CENTRO;;17;17;17;17;6;34
1038901;01000;SP;R;DOM;;JOSE DE BARROS;CENTRO;;177;177;177;177;6;34
1038902;01000;SP;R;DOM;;JOSE DE BARROS;CENTRO;;152;152;152;152;6;34
1038903;01000;SP;R;DOM;;JOSE DE BARROS;CENTRO;;188;188;188;188;6;34
1038904;01000;SP;R;DOM;;JOSE DE BARROS;CENTRO;;264;264;264;264;6;34
1039000;01000;SP;AV;;;IPIRANGA;REPUBLICA;;0;401;0;99999999;0;32
1039900;01000;SP;AV;;;IPIRANGA;CENTRO;;795;795;795;795;6;34
1039901;01000;SP;AV;;;IPIRANGA;CENTRO;;855;855;855;855;6;34
1039902;01000;SP;AV;;;IPIRANGA;CENTRO;;919;919;919;919;6;34
1039903;01000;SP;AV;;;IPIRANGA;CENTRO;;1071;1071;1071;1071;6;34
1039904;01000;SP;AV;;;IPIRANGA;CENTRO;;1097;1097;1097;1097;6;34
1039905;01000;SP;AV;;;IPIRANGA;CENTRO;;1123;1123;1123;1123;6;34
1039906;01000;SP;AV;;;IPIRANGA;CENTRO;;1251;1251;1251;1251;6;34
1039907;01000;SP;AV;;;IPIRANGA;CENTRO;;1267;1267;1267;1267;6;34
1039908;01000;SP;R;;DO;BOTICARIO;REPUBLICA;;209;209;209;209;6;34
1040000;01000;SP;AV;;;IPIRANGA;REPUBLICA;;402;0;99999999;0;0;2
1040010;01000;SP;R;;DO;BOTICARIO;REPUBLICA;;0;0;99999999;99999999;0;17
1040901;01000;SP;AV;;;IPIRANGA;CENTRO;;890;890;890;890;6;34
1040902;01000;SP;AV;;;IPIRANGA;CENTRO;;978;978;978;978;6;34
1040903;01000;SP;AV;;;IPIRANGA;CENTRO;;1208;1208;1208;1208;6;34
1040904;01000;SP;AV;;;IPIRANGA;CENTRO;;1100;1100;1100;1100;6;34
1040905;01000;SP;AV;;;IPIRANGA;CENTRO;;1284;1284;1284;1284;6;34
1040906;01000;SP;AV;;;IPIRANGA;REPUBLICA;;952;952;952;952;6;34
1041000;01000;SP;R;;;24 DE MAIO;REPUBLICA;;0;0;99999999;0;0;15
1041001;01000;SP;R;;;24 DE MAIO;REPUBLICA;;0;0;0;99999999;0;240
1041900;01000;SP;R;;;24 DE MAIO;CENTRO;;62;62;62;62;6;34
1041901;01000;SP;R;;;24 DE MAIO;CENTRO;;104;104;104;104;6;34
1041903;01000;SP;R;;;24 DE MAIO;CENTRO;;188;188;188;188;6;34
1041904;01000;SP;R;;;24 DE MAIO;CENTRO;;208;208;208;208;6;34
1041905;01000;SP;R;;;24 DE MAIO;CENTRO;;276;276;276;276;6;34
1041906;01000;SP;R;;;24 DE MAIO;REPUBLICA;;135;135;135;135;6;34
1041907;01000;SP;R;;;24 DE MAIO;REPUBLICA;;77;77;77;77;6;34
1041911;01000;SP;R;;;24 DE MAIO;REPUBLICA;;35;35;35;35;6;34
1042000;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;0;0;99999999;0;0;15
1042001;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;0;0;0;99999999;0;240
1042010;01000;SP;R;;;NOVA BARAO;REPUBLICA;;0;0;99999999;99999999;0;17
1042020;01000;SP;GALERIA;;;ITAPETININGA;REPUBLICA;;0;0;99999999;99999999;0;17
1042030;01000;SP;GALERIA;;;CALIFORNIA;REPUBLICA;;0;0;99999999;99999999;0;17
1042901;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;46;46;46;46;6;34
1042902;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;50;50;50;50;6;34
1042903;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;88;88;88;88;6;34
1042904;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;120;120;120;120;6;34
1042905;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;124;124;124;124;6;34
1042906;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;140;140;140;140;6;34
1042907;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;224;224;224;224;6;34
1042908;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;93;93;93;93;6;34
1042909;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;151;151;151;151;6;34
1042910;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;163;163;163;163;6;34
1042911;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;207;207;207;207;6;34
1042912;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;221;221;221;221;6;34
1042913;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;273;273;273;273;6;34
1042914;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;275;275;275;275;6;34
1042915;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;297;297;297;297;6;34
1042916;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;37;37;37;37;6;34
1042917;01000;SP;R;BARAO;;DE ITAPETININGA;REPUBLICA;;255;255;255;255;6;34
1043000;01000;SP;R;;;7 DE ABRIL;REPUBLICA;;0;0;0;99999999;0;240
1043010;01000;SP;R;;;GABUS MENDES;REPUBLICA;;0;0;99999999;99999999;0;17
1043900;01000;SP;R;;;7 DE ABRIL;CENTRO;;59;59;59;59;6;34
1043901;01000;SP;R;;;7 DE ABRIL;CENTRO;;105;105;105;105;6;34
1043902;01000;SP;R;;;7 DE ABRIL;CENTRO;;125;125;125;125;6;34
1043903;01000;SP;R;;;7 DE ABRIL;CENTRO;;127;127;127;127;6;34
1043904;01000;SP;R;;;7 DE ABRIL;CENTRO;;235;235;235;235;6;34
1043905;01000;SP;R;;;7 DE ABRIL;CENTRO;;261;261;261;261;6;34
1043906;01000;SP;R;;;7 DE ABRIL;CENTRO;;277;277;277;277;6;34
1043907;01000;SP;R;;;7 DE ABRIL;CENTRO;;309;309;309;309;6;34
1043908;01000;SP;R;;;7 DE ABRIL;CENTRO;;345;345;345;345;6;34
1043909;01000;SP;R;;;7 DE ABRIL;CENTRO;;309;309;309;309;6;34
1044000;01000;SP;R;;;7 DE ABRIL;REPUBLICA;;0;0;99999999;0;0;15
1044901;01000;SP;R;;;7 DE ABRIL;CENTRO;;34;34;34;34;6;34
1044902;01000;SP;R;;;7 DE ABRIL;CENTRO;;118;118;118;118;6;34
1044903;01000;SP;R;;;7 DE ABRIL;CENTRO;;252;252;252;252;6;34
1044904;01000;SP;R;;;7 DE ABRIL;CENTRO;;264;264;264;264;6;34
1044905;01000;SP;R;;;7 DE ABRIL;CENTRO;;282;282;282;282;6;34
1044906;01000;SP;R;;;7 DE ABRIL;CENTRO;;296;296;296;296;6;34
1044907;01000;SP;R;;;7 DE ABRIL;CENTRO;;342;342;342;342;6;34
1044908;01000;SP;R;;;7 DE ABRIL;CENTRO;;386;386;386;386;6;34
1044909;01000;SP;R;;;7 DE ABRIL;CENTRO;;404;404;404;404;6;34
1045000;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;0;0;99999999;0;0;15
1045001;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;0;0;0;99999999;0;240
1045010;01000;SP;R;;;PEDRO AMERICO;REPUBLICA;;0;0;99999999;99999999;0;17
1045020;01000;SP;R;;;JOAQUIM GUSTAVO;REPUBLICA;;0;0;99999999;99999999;0;17
1045900;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;76;76;76;76;6;34
1045901;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;162;162;162;162;6;34
1045902;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;270;270;270;270;6;34
1045903;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;53;53;53;53;6;34
1045904;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;177;177;177;177;6;34
1045905;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;309;309;309;309;6;34
1045906;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;386;386;386;386;6;34
1045907;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;452;452;452;452;6;34
1045908;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;468;468;468;468;6;34
1045909;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;473;473;473;473;6;34
1045910;01000;SP;PC;;DA;REPUBLICA;REPUBLICA;;497;497;497;497;6;34
1045911;01000;SP;R;;;PEDRO AMERICO;REPUBLICA;;32;32;32;32;6;34
1045912;01000;SP;R;;;PEDRO AMERICO;REPUBLICA;;68;68;68;68;6;34
1046000;01000;SP;AV;SAO;;LUIS;REPUBLICA;;0;0;99999999;0;0;15
1046001;01000;SP;AV;SAO;;LUIS;REPUBLICA;;0;0;0;99999999;0;240
1046010;01000;SP;AV;;;IPIRANGA;REPUBLICA;;0;0;400;399;0;34
1046020;01000;SP;R;;;BASILIO DA GAMA;REPUBLICA;;0;0;99999999;99999999;0;17
1046030;01000;SP;R;;;JOSE PAULO MANTOVAN FREIRE;REPUBLICA;;0;0;99999999;99999999;0;17
1046040;01000;SP;R;;;UNAI;REPUBLICA;;0;0;99999999;99999999;0;17
1046900;01000;SP;AV;SAO;;LUIS;REPUBLICA;;50;50;50;50;6;34
1046902;01000;SP;AV;SAO;;LUIS;CENTRO;;43;43;43;43;6;34
1046904;01000;SP;AV;SAO;;LUIS;CENTRO;;86;86;86;86;6;34
1046905;01000;SP;AV;SAO;;LUIS;CENTRO;;99;99;99;99;6;34
1046906;01000;SP;AV;SAO;;LUIS;CENTRO;;112;112;112;112;6;34
1046908;01000;SP;AV;SAO;;LUIS;CENTRO;;140;140;140;140;6;34
1046910;01000;SP;AV;SAO;;LUIS;CENTRO;;141;141;141;141;6;34
1046911;01000;SP;AV;SAO;;LUIS;CENTRO;;165;165;165;165;6;34
1046912;01000;SP;AV;SAO;;LUIS;CENTRO;;187;187;187;187;6;34
1046913;01000;SP;AV;SAO;;LUIS;CENTRO;;192;192;192;192;6;34
1046914;01000;SP;AV;SAO;;LUIS;CENTRO;;234;234;234;234;6;34
1046915;01000;SP;AV;SAO;;LUIS;CENTRO;;258;258;258;258;6;34
1046916;01000;SP;AV;SAO;;LUIS;CENTRO;;268;268;268;268;6;34
1046917;01000;SP;AV;;;IPIRANGA;CENTRO;;81;81;81;81;6;34
1046918;01000;SP;AV;;;IPIRANGA;CENTRO;;104;104;104;104;6;34
1046919;01000;SP;AV;;;IPIRANGA;CENTRO;;165;165;165;165;6;34
1046920;01000;SP;AV;;;IPIRANGA;CENTRO;;282;282;282;282;6;34
1046921;01000;SP;AV;;;IPIRANGA;CENTRO;;313;313;313;313;6;34
1046922;01000;SP;AV;;;IPIRANGA;CENTRO;;324;324;324;324;6;34
1046923;01000;SP;AV;;;IPIRANGA;CENTRO;;345;345;345;345;6;34
1046924;01000;SP;AV;;;IPIRANGA;REPUBLICA;;200;200;200;200;6;34
1046925;01000;SP;AV;;;IPIRANGA;REPUBLICA;;200;200;200;200;6;34
1046926;01000;SP;AV;SAO;;LUIS;REPUBLICA;;50;50;50;50;6;34
1046927;01000;SP;AV;;;IPIRANGA;REPUBLICA;;318;318;318;318;6;34
1047000;01000;SP;R;;;MARCONI;REPUBLICA;;0;0;99999999;99999999;0;17
1047010;01000;SP;PC;DOM;;JOSE GASPAR;REPUBLICA;;0;0;99999999;99999999;0;17
1047020;01000;SP;R;DR;;BRAULIO GOMES;REPUBLICA;;0;0;99999999;99999999;0;17
1047904;01000;SP;R;;;MARCONI;CENTRO;;34;34;34;34;6;34
1047905;01000;SP;R;;;MARCONI;CENTRO;;53;53;53;53;6;34
1047906;01000;SP;R;;;MARCONI;CENTRO;;87;87;87;87;6;34
1047907;01000;SP;R;;;MARCONI;CENTRO;;94;94;94;94;6;34
1047908;01000;SP;R;;;MARCONI;CENTRO;;107;107;107;107;6;34
1047909;01000;SP;R;;;MARCONI;CENTRO;;124;124;124;124;6;34
1047910;01000;SP;R;;;MARCONI;CENTRO;;131;131;131;131;6;34
1047911;01000;SP;R;;;MARCONI;CENTRO;;138;138;138;138;6;34
1047912;01000;SP;PC;DOM;;JOSE GASPAR;REPUBLICA;;134;134;134;134;6;34
1048000;01000;SP;R;CEL;;XAVIER DE TOLEDO;REPUBLICA;;0;0;99999999;0;0;15
1048100;01000;SP;R;CEL;;XAVIER DE TOLEDO;REPUBLICA;;0;0;0;99999999;0;240
1048900;01000;SP;R;CEL;;XAVIER DE TOLEDO;CENTRO;;23;23;23;23;6;34
1048901;01000;SP;R;CEL;;XAVIER DE TOLEDO;CENTRO;;105;105;105;105;6;34
1048902;01000;SP;R;CEL;;XAVIER DE TOLEDO;CENTRO;;114;114;114;114;6;34
1048903;01000;SP;R;CEL;;XAVIER DE TOLEDO;CENTRO;;161;161;161;161;6;34
1048904;01000;SP;R;CEL;;XAVIER DE TOLEDO;CENTRO;;264;264;264;264;6;34
1048905;01000;SP;R;CEL;;XAVIER DE TOLEDO;CENTRO;;280;280;280;280;6;34
1049000;01000;SP;R;;;FORMOSA;CENTRO;;0;0;99999999;99999999;0;17
1049010;01000;SP;R;;;QUIRINO DE ANDRADE;CENTRO;;0;0;99999999;99999999;0;17
1049020;01000;SP;LARGO;;DA;MEMORIA;CENTRO;;0;0;99999999;99999999;0;17
1049030;01000;SP;LADEIRA;;DA;MEMORIA;CENTRO;;0;0;99999999;99999999;0;17
1049901;01000;SP;R;;;QUIRINO DE ANDRADE;CENTRO;;155;155;155;155;6;34
1049902;01000;SP;R;;;QUIRINO DE ANDRADE;CENTRO;;185;185;185;185;6;34
1049903;01000;SP;R;;;QUIRINO DE ANDRADE;CENTRO;;193;193;193;193;6;34
1049904;01000;SP;R;;;QUIRINO DE ANDRADE;CENTRO;;211;211;211;211;6;34
1049905;01000;SP;R;;;QUIRINO DE ANDRADE;CENTRO;;219;219;219;219;6;34
1049906;01000;SP;R;;;QUIRINO DE ANDRADE;CENTRO;;237;237;237;237;6;34
1049907;01000;SP;R;;;FORMOSA;CENTRO;;405;405;405;405;6;34
1049908;01000;SP;R;;;JOAO ADOLFO;CENTRO;;27;27;27;27;6;34
1049909;01000;SP;R;;;JOAO ADOLFO;CENTRO;;115;115;115;115;6;34
1049910;01000;SP;R;;;JOAO ADOLFO;CENTRO;;118;118;118;118;6;34
1049911;01000;SP;R;;;FORMOSA;CENTRO;;367;367;367;367;6;34
1050000;01000;SP;R;;;MARTINS FONTES;CENTRO;;0;0;99999999;99999999;0;17
1050020;01000;SP;R;;;JOAO ADOLFO;CENTRO;;0;0;99999999;99999999;0;17
1050030;01000;SP;R;MAJOR;;QUEDINHO;CENTRO;;0;0;99999999;99999999;0;17
1050050;01000;SP;PC;DESEM;;MARIO PIRES;CENTRO;;0;0;99999999;99999999;0;17
1050060;01000;SP;VD;;;9 DE JULHO;CENTRO;;0;0;99999999;99999999;0;17
1050070;01000;SP;R;;;ALVARO DE CARVALHO;CENTRO;;0;0;99999999;99999999;0;17
1050901;01000;SP;R;MAJOR;;QUEDINHO;CENTRO;;90;90;90;90;6;34
1050903;01000;SP;R;MAJOR;;QUEDINHO;CENTRO;;90;90;90;90;6;34
1050904;01000;SP;R;MAJOR;;QUEDINHO;CENTRO;;111;111;111;111;6;34
1050905;01000;SP;R;;;MARTINS FONTES;CENTRO;;91;91;91;91;6;34
1050906;01000;SP;R;;;MARTINS FONTES;CENTRO;;197;197;197;197;6;34
1050907;01000;SP;R;;;MARTINS FONTES;CENTRO;;230;230;230;230;6;34
1101000;01000;SP;AV;;;SANTOS DUMONT;LUZ;;0;0;1000;999;0;34
1101010;01000;SP;AV;;;TIRADENTES;LUZ;;0;0;0;799;0;32
1101020;01000;SP;PC;;;BENTO DE CAMARGO BARROS;LUZ;;0;0;99999999;99999999;0;17
1101040;01000;SP;PONTE;;DAS;BANDEIRAS;LUZ;;0;0;99999999;99999999;0;17
1101050;01000;SP;PASSARELA;;;CANDIDO CORTEZ;LUZ;;0;0;99999999;99999999;0;17
1101060;01000;SP;VD;ENG;;ROMERO ZANDER;LUZ;;0;0;99999999;99999999;0;17
1101080;01000;SP;PONTE;;;SANTOS DUMONT;PONTE PEQUENA;;0;0;99999999;99999999;0;17
1101090;01000;SP;PASSARELA;;;VARAM KEUTENEDJIAN;LUZ;;0;0;99999999;99999999;0;17
1102000;01000;SP;AV;;;TIRADENTES;LUZ;;0;0;99999999;0;0;15
1102010;01000;SP;AV;;;TIRADENTES;LUZ;;0;801;0;99999999;0;32
1102020;01000;SP;TV;;;LUCIA;LUZ;;0;0;99999999;99999999;0;17
1102030;01000;SP;R;GAL;;CARMONA;LUZ;;0;0;99999999;99999999;0;17
1102040;01000;SP;PC;;;ARMENIA;LUZ;;0;0;99999999;99999999;0;17
1102050;01000;SP;PONTE;;;TIRADENTES;PONTE PEQUENA;;0;0;99999999;99999999;0;17
1103000;01000;SP;R;;;25 DE JANEIRO;LUZ;;0;0;99999999;99999999;0;17
1103010;01000;SP;R;;;DJALMA DUTRA;LUZ;;0;0;99999999;99999999;0;17
1103020;01000;SP;R;SAO;;LAZARO;LUZ;;0;0;99999999;99999999;0;17
1103030;01000;SP;R;;;POSSIDONIO INACIO;LUZ;;0;0;99999999;99999999;0;17
1103040;01000;SP;R;;;ECONOMIZADORA;LUZ;;0;0;99999999;99999999;0;17
1103050;01000;SP;R;DR;;CLAUDIO DE SOUSA;LUZ;;0;0;99999999;99999999;0;17
1103060;01000;SP;R;;DOS;CLERIGOS;LUZ;;0;0;99999999;99999999;0;17
1103070;01000;SP;R;DOM;;LINO;LUZ;;0;0;99999999;99999999;0;17
1103080;01000;SP;R;DR;;LUIS PISA;LUZ;;0;0;99999999;99999999;0;17
1103090;01000;SP;R;;DOS;CANTORES;LUZ;;0;0;99999999;99999999;0;17
1103100;01000;SP;R;;;EURICLES FELIX DE MATOS;LUZ;;0;0;99999999;99999999;0;17
1103110;01000;SP;R;;;FRANCISCO SA BARBOSA;LUZ;;0;0;99999999;99999999;0;17
1103200;01000;SP;R;;DA;CANTAREIRA;LUZ;;802;0;99999999;0;0;2
1103201;01000;SP;R;;DA;CANTAREIRA;LUZ;;0;803;0;99999999;0;32
1104000;01000;SP;R;SAO;;CAETANO;LUZ;;0;0;99999999;0;0;15
1104001;01000;SP;R;SAO;;CAETANO;LUZ;;0;0;0;99999999;0;240
1104010;01000;SP;R;;;JOAO JACINTO;LUZ;;0;0;99999999;99999999;0;17
1105000;01000;SP;R;;;JOAO TEODORO;LUZ;;0;0;750;749;0;34
1105010;01000;SP;R;;;DUTRA RODRIGUES;LUZ;;0;0;99999999;99999999;0;17
1105020;01000;SP;R;DOM;;ANTONIO DE MELO;LUZ;;0;0;99999999;99999999;0;17
1105030;01000;SP;R;DR;;PEDRO ARBUES;LUZ;;0;0;99999999;99999999;0;17
1105040;01000;SP;R;;;GUILHERME MAW;LUZ;;0;0;99999999;99999999;0;17
1105050;01000;SP;R;;;PEDRO ALVARES CABRAL;LUZ;;0;0;99999999;99999999;0;17
1106000;01000;SP;R;;;JORGE MIRANDA;LUZ;;0;0;99999999;99999999;0;17
1106010;01000;SP;R;;;ALFREDO MAIA;LUZ;;0;0;99999999;99999999;0;17
1106020;01000;SP;R;DR;;RODRIGO DE BARROS;LUZ;;0;0;99999999;99999999;0;17
1106030;01000;SP;R;;;DEOCLECIANA;LUZ;;0;0;99999999;99999999;0;17
1106040;01000;SP;R;FREI;;ANTONIO SANTANA GALVAO;LUZ;;0;0;99999999;99999999;0;17
1106050;01000;SP;R;;;ITAPIRAPES;LUZ;;0;0;99999999;99999999;0;17
1106060;01000;SP;R;;;ALTO PIMENTA;LUZ;;0;0;99999999;99999999;0;17
1106070;01000;SP;R;;;ODETE SA BARBOSA;LUZ;;0;0;99999999;99999999;0;17
1106080;01000;SP;R;;;GABRIELA SA BARBOSA;LUZ;;0;0;99999999;99999999;0;17
1106090;01000;SP;R;;;MATILDE SA BARBOSA;LUZ;;0;0;99999999;99999999;0;17
1106100;01000;SP;R;;;BENEDITA SA BARBOSA;LUZ;;0;0;99999999;99999999;0;17
1106110;01000;SP;TV;;;BENEDITA SA BARBOSA;LUZ;;0;0;99999999;99999999;0;17
1106120;01000;SP;R;;;AMELIA SA BARBOSA;LUZ;;0;0;99999999;99999999;0;17
1106130;01000;SP;PC;CEL;;ODILON AQUINO DE OLIVEIRA;LUZ;;0;0;99999999;99999999;0;17
1107000;01000;SP;AV;;DO;ESTADO;BOM RETIRO;PONTE PEQUENA;0;0;0;2599;0;32
1107010;01000;SP;R;;;LUIS PACHECO;LUZ;;0;0;99999999;99999999;0;17
1107020;01000;SP;R;;;VITOR AIROSA;LUZ;;0;0;99999999;99999999;0;17
1107030;01000;SP;R;;;JOAO PACHECO;LUZ;;0;0;99999999;99999999;0;17
1107040;01000;SP;R;;;TAPAJOS;LUZ;;0;0;99999999;99999999;0;17
1107050;01000;SP;R;;;IGUACU;LUZ;;0;0;99999999;99999999;0;17
1107060;01000;SP;R;;;TIBIRICA;LUZ;;0;0;99999999;99999999;0;17
1107900;01000;SP;AV;;DO;ESTADO;PONTE PEQUENA;;561;561;561;561;6;34
1107901;01000;SP;AV;;DO;ESTADO;PONTE PEQUENA;;777;777;777;777;6;34
1108000;01000;SP;AV;;DO;ESTADO;BOM RETIRO;LUZ;0;0;2600;0;0;2
1109000;01000;SP;AV;;;CRUZEIRO DO SUL;LUZ;;0;0;0;1299;0;32
1109010;01000;SP;R;;;PEDRO VICENTE;LUZ;;0;0;99999999;99999999;0;17
1109020;01000;SP;R;;;PAULINO GUIMARAES;LUZ;;0;0;99999999;99999999;0;17
1109030;01000;SP;R;;;GUAPORE;LUZ;;0;0;99999999;99999999;0;17
1109040;01000;SP;R;;;PORTO SEGURO;LUZ;;0;0;99999999;99999999;0;17
1109050;01000;SP;R;;;ALICE RODRIGUES;LUZ;;0;0;99999999;99999999;0;17
1109060;01000;SP;R;;;EDUARDO CHAVES;LUZ;;0;0;99999999;99999999;0;17
1109070;01000;SP;R;;;PORTO CALVO;LUZ;;0;0;99999999;99999999;0;17
1109080;01000;SP;R;DOM;;RODO;LUZ;;0;0;99999999;99999999;0;17
1109090;01000;SP;R;;;PIETRO GIANNOCCARO;LUZ;;0;0;99999999;99999999;0;17
1109100;01000;SP;PONTE;;;CRUZEIRO DO SUL;LUZ;;0;0;99999999;99999999;0;17
1120000;01000;SP;R;;;JOSE PAULINO;BOM RETIRO;;0;0;99999999;0;0;15
1120001;01000;SP;R;;;JOSE PAULINO;BOM RETIRO;;0;0;0;99999999;0;240
1120010;01000;SP;PC;;DA;LUZ;BOM RETIRO;;0;0;99999999;99999999;0;17
1120020;01000;SP;R;CONEGO;;MARTINS;BOM RETIRO;;0;0;99999999;99999999;0;17
1120030;01000;SP;PARQUE;;DA;LUZ;BOM RETIRO;;0;0;99999999;99999999;0;17
1120901;01000;SP;R;;;JOSE PAULINO;BOM RETIRO;;671;671;671;671;6;34
